Retailer,Retailer ID,Date,Month,Region,State,Beverage Brand,Price per Unit,Units Sold,Revenue
DreamCo,1189833,16/9/2022,1,West,California,Dasani Water,$0.65 ,"7,000","$4,550.00 "
DreamCo,1189833,15/10/2022,1,West,California,Coca-Cola,$0.50 ,"8,000","$4,000.00 "
DreamCo,1189833,15/10/2022,1,West,California,Diet Coke,$0.55 ,"8,000","$4,400.00 "
DreamCo,1189833,15/10/2022,1,West,California,Sprite,$0.50 ,"6,500","$3,250.00 "
DreamCo,1189833,15/10/2022,1,West,California,Fanta,$0.50 ,"6,250","$3,125.00 "
DreamCo,1189833,15/10/2022,1,West,California,Powerade,$0.60 ,"6,000","$3,600.00 "
DreamCo,1189833,15/10/2022,1,West,California,Dasani Water,$0.65 ,"6,500","$4,225.00 "
DreamCo,1189833,15/11/2022,1,West,California,Coca-Cola,$0.50 ,"8,250","$4,125.00 "
DreamCo,1189833,15/11/2022,1,West,California,Diet Coke,$0.55 ,"8,250","$4,537.50 "
DreamCo,1189833,15/11/2022,1,West,California,Sprite,$0.50 ,"6,750","$3,375.00 "
DreamCo,1189833,15/11/2022,1,West,California,Fanta,$0.50 ,"6,500","$3,250.00 "
DreamCo,1189833,15/11/2022,1,West,California,Powerade,$0.60 ,"6,000","$3,600.00 "
DreamCo,1189833,15/11/2022,1,West,California,Dasani Water,$0.65 ,"7,000","$4,550.00 "
DreamCo,1189833,14/12/2022,1,West,California,Coca-Cola,$0.50 ,"9,000","$4,500.00 "
DreamCo,1189833,14/12/2022,1,West,California,Diet Coke,$0.55 ,"9,000","$4,950.00 "
DreamCo,1189833,14/12/2022,1,West,California,Sprite,$0.50 ,"7,000","$3,500.00 "
DreamCo,1189833,14/12/2022,1,West,California,Fanta,$0.50 ,"7,000","$3,500.00 "
DreamCo,1189833,14/12/2022,1,West,California,Powerade,$0.60 ,"6,250","$3,750.00 "
DreamCo,1189833,14/12/2022,1,West,California,Dasani Water,$0.65 ,"7,250","$4,712.50 "
Sodapop,1185732,15/1/2022,1,Midwest,Illinois,Coca-Cola,$0.45 ,"4,750","$2,137.50 "
Sodapop,1185732,15/1/2022,1,Midwest,Illinois,Diet Coke,$0.45 ,"2,750","$1,237.50 "
Sodapop,1185732,15/1/2022,1,Midwest,Illinois,Sprite,$0.35 ,"2,750",$962.50 
Sodapop,1185732,15/1/2022,1,Midwest,Illinois,Fanta,$0.40 ,"1,250",$500.00 
Sodapop,1185732,15/1/2022,1,Midwest,Illinois,Powerade,$0.55 ,"1,750",$962.50 
Sodapop,1185732,15/1/2022,1,Midwest,Illinois,Dasani Water,$0.45 ,"2,750","$1,237.50 "
Sodapop,1185732,15/2/2022,1,Midwest,Illinois,Coca-Cola,$0.45 ,"5,250","$2,362.50 "
Sodapop,1185732,15/2/2022,1,Midwest,Illinois,Diet Coke,$0.45 ,"1,750",$787.50 
Sodapop,1185732,15/2/2022,1,Midwest,Illinois,Sprite,$0.35 ,"2,250",$787.50 
Sodapop,1185732,15/2/2022,1,Midwest,Illinois,Fanta,$0.40 ,"1,000",$400.00 
Sodapop,1185732,15/2/2022,1,Midwest,Illinois,Powerade,$0.55 ,"1,750",$962.50 
Sodapop,1185732,15/2/2022,1,Midwest,Illinois,Dasani Water,$0.45 ,"2,750","$1,237.50 "
Sodapop,1185732,14/3/2022,1,Midwest,Illinois,Coca-Cola,$0.50 ,"4,950","$2,475.00 "
Sodapop,1185732,14/3/2022,1,Midwest,Illinois,Diet Coke,$0.50 ,"2,000","$1,000.00 "
Sodapop,1185732,14/3/2022,1,Midwest,Illinois,Sprite,$0.40 ,"2,250",$900.00 
Sodapop,1185732,14/3/2022,1,Midwest,Illinois,Fanta,$0.45 ,750,$337.50 
Sodapop,1185732,14/3/2022,1,Midwest,Illinois,Powerade,$0.60 ,"1,250",$750.00 
Sodapop,1185732,14/3/2022,1,Midwest,Illinois,Dasani Water,$0.50 ,"2,250","$1,125.00 "
Sodapop,1185732,15/4/2022,1,Midwest,Illinois,Coca-Cola,$0.50 ,"4,500","$2,250.00 "
Sodapop,1185732,15/4/2022,1,Midwest,Illinois,Diet Coke,$0.50 ,"1,500",$750.00 
Sodapop,1185732,15/4/2022,1,Midwest,Illinois,Sprite,$0.40 ,"1,500",$600.00 
Sodapop,1185732,15/4/2022,1,Midwest,Illinois,Fanta,$0.45 ,750,$337.50 
Sodapop,1185732,15/4/2022,1,Midwest,Illinois,Powerade,$0.60 ,"1,000",$600.00 
Sodapop,1185732,15/4/2022,1,Midwest,Illinois,Dasani Water,$0.50 ,"2,250","$1,125.00 "
Sodapop,1185732,16/5/2022,1,Midwest,Illinois,Coca-Cola,$0.60 ,"4,950","$2,970.00 "
Sodapop,1185732,16/5/2022,1,Midwest,Illinois,Diet Coke,$0.55 ,"2,000","$1,100.00 "
Sodapop,1185732,16/5/2022,1,Midwest,Illinois,Sprite,$0.50 ,"1,750",$875.00 
Sodapop,1185732,16/5/2022,1,Midwest,Illinois,Fanta,$0.50 ,"1,000",$500.00 
Sodapop,1185732,16/5/2022,1,Midwest,Illinois,Powerade,$0.60 ,"1,250",$750.00 
Sodapop,1185732,16/5/2022,1,Midwest,Illinois,Dasani Water,$0.65 ,"2,500","$1,625.00 "
Sodapop,1185732,15/6/2022,1,Midwest,Illinois,Coca-Cola,$0.50 ,"5,000","$2,500.00 "
Sodapop,1185732,15/6/2022,1,Midwest,Illinois,Diet Coke,$0.45 ,"2,500","$1,125.00 "
Sodapop,1185732,15/6/2022,1,Midwest,Illinois,Sprite,$0.40 ,"2,000",$800.00 
Sodapop,1185732,15/6/2022,1,Midwest,Illinois,Fanta,$0.40 ,"1,750",$700.00 
Sodapop,1185732,15/6/2022,1,Midwest,Illinois,Powerade,$0.50 ,"1,750",$875.00 
Sodapop,1185732,15/6/2022,1,Midwest,Illinois,Dasani Water,$0.55 ,"3,500","$1,925.00 "
Sodapop,1185732,14/7/2022,1,Midwest,Illinois,Coca-Cola,$0.50 ,"5,750","$2,875.00 "
Sodapop,1185732,14/7/2022,1,Midwest,Illinois,Diet Coke,$0.45 ,"3,250","$1,462.50 "
Sodapop,1185732,14/7/2022,1,Midwest,Illinois,Sprite,$0.40 ,"2,500","$1,000.00 "
Sodapop,1185732,14/7/2022,1,Midwest,Illinois,Fanta,$0.40 ,"2,000",$800.00 
Sodapop,1185732,14/7/2022,1,Midwest,Illinois,Powerade,$0.50 ,"2,250","$1,125.00 "
Sodapop,1185732,14/7/2022,1,Midwest,Illinois,Dasani Water,$0.55 ,"4,000","$2,200.00 "
Sodapop,1185732,15/8/2022,1,Midwest,Illinois,Coca-Cola,$0.50 ,"5,500","$2,750.00 "
Sodapop,1185732,15/8/2022,1,Midwest,Illinois,Diet Coke,$0.45 ,"3,250","$1,462.50 "
Sodapop,1185732,15/8/2022,1,Midwest,Illinois,Sprite,$0.40 ,"2,500","$1,000.00 "
Sodapop,1185732,15/8/2022,1,Midwest,Illinois,Fanta,$0.40 ,"2,250",$900.00 
Sodapop,1185732,15/8/2022,1,Midwest,Illinois,Powerade,$0.50 ,"2,000","$1,000.00 "
Sodapop,1185732,15/8/2022,1,Midwest,Illinois,Dasani Water,$0.55 ,"3,750","$2,062.50 "
Sodapop,1185732,16/9/2022,1,Midwest,Illinois,Coca-Cola,$0.50 ,"5,000","$2,500.00 "
Sodapop,1185732,16/9/2022,1,Midwest,Illinois,Diet Coke,$0.45 ,"3,000","$1,350.00 "
Sodapop,1185732,16/9/2022,1,Midwest,Illinois,Sprite,$0.40 ,"2,000",$800.00 
Sodapop,1185732,16/9/2022,1,Midwest,Illinois,Fanta,$0.40 ,"1,750",$700.00 
Sodapop,1185732,16/9/2022,1,Midwest,Illinois,Powerade,$0.50 ,"1,750",$875.00 
Sodapop,1185732,16/9/2022,1,Midwest,Illinois,Dasani Water,$0.55 ,"2,500","$1,375.00 "
Sodapop,1185732,15/10/2022,1,Midwest,Illinois,Coca-Cola,$0.60 ,"4,250","$2,550.00 "
Sodapop,1185732,15/10/2022,1,Midwest,Illinois,Diet Coke,$0.50 ,"2,500","$1,250.00 "
Sodapop,1185732,15/10/2022,1,Midwest,Illinois,Sprite,$0.50 ,"1,500",$750.00 
Sodapop,1185732,15/10/2022,1,Midwest,Illinois,Fanta,$0.50 ,"1,250",$625.00 
Sodapop,1185732,15/10/2022,1,Midwest,Illinois,Powerade,$0.60 ,"1,250",$750.00 
Sodapop,1185732,15/10/2022,1,Midwest,Illinois,Dasani Water,$0.65 ,"2,500","$1,625.00 "
Sodapop,1185732,15/11/2022,1,Midwest,Illinois,Coca-Cola,$0.60 ,"4,000","$2,400.00 "
Sodapop,1185732,15/11/2022,1,Midwest,Illinois,Diet Coke,$0.50 ,"2,500","$1,250.00 "
Sodapop,1185732,15/11/2022,1,Midwest,Illinois,Sprite,$0.50 ,"1,950",$975.00 
Sodapop,1185732,15/11/2022,1,Midwest,Illinois,Fanta,$0.50 ,"1,750",$875.00 
Sodapop,1185732,15/11/2022,1,Midwest,Illinois,Powerade,$0.60 ,"1,500",$900.00 
Sodapop,1185732,15/11/2022,1,Midwest,Illinois,Dasani Water,$0.65 ,"2,500","$1,625.00 "
Sodapop,1185732,14/12/2022,1,Midwest,Illinois,Coca-Cola,$0.60 ,"5,000","$3,000.00 "
Sodapop,1185732,14/12/2022,1,Midwest,Illinois,Diet Coke,$0.50 ,"3,000","$1,500.00 "
Sodapop,1185732,14/12/2022,1,Midwest,Illinois,Sprite,$0.50 ,"2,500","$1,250.00 "
Sodapop,1185732,14/12/2022,1,Midwest,Illinois,Fanta,$0.50 ,"2,000","$1,000.00 "
Sodapop,1185732,14/12/2022,1,Midwest,Illinois,Powerade,$0.60 ,"2,000","$1,200.00 "
Sodapop,1185732,14/12/2022,1,Midwest,Illinois,Dasani Water,$0.65 ,"3,000","$1,950.00 "
BevCo,1197831,2/1/2022,1,South,Texas,Coca-Cola,$0.20 ,"7,250","$1,450.00 "
BevCo,1197831,2/1/2022,1,South,Texas,Diet Coke,$0.30 ,"7,250","$2,175.00 "
BevCo,1197831,2/1/2022,1,South,Texas,Sprite,$0.30 ,"5,250","$1,575.00 "
BevCo,1197831,2/1/2022,1,South,Texas,Fanta,$0.35 ,"5,250","$1,837.50 "
BevCo,1197831,2/1/2022,1,South,Texas,Powerade,$0.40 ,"3,750","$1,500.00 "
BevCo,1197831,2/1/2022,1,South,Texas,Dasani Water,$0.35 ,"5,250","$1,837.50 "
BevCo,1197831,1/2/2022,1,South,Texas,Coca-Cola,$0.25 ,"6,750","$1,687.50 "
BevCo,1197831,1/2/2022,1,South,Texas,Diet Coke,$0.35 ,"6,500","$2,275.00 "
BevCo,1197831,1/2/2022,1,South,Texas,Sprite,$0.35 ,"4,750","$1,662.50 "
BevCo,1197831,1/2/2022,1,South,Texas,Fanta,$0.35 ,"4,250","$1,487.50 "
BevCo,1197831,1/2/2022,1,South,Texas,Powerade,$0.40 ,"3,000","$1,200.00 "
BevCo,1197831,1/2/2022,1,South,Texas,Dasani Water,$0.35 ,"5,000","$1,750.00 "
BevCo,1197831,3/3/2022,1,South,Texas,Coca-Cola,$0.30 ,"6,750","$2,025.00 "
BevCo,1197831,3/3/2022,1,South,Texas,Diet Coke,$0.40 ,"6,750","$2,700.00 "
BevCo,1197831,3/3/2022,1,South,Texas,Sprite,$0.30 ,"5,000","$1,500.00 "
BevCo,1197831,3/3/2022,1,South,Texas,Fanta,$0.35 ,"4,000","$1,400.00 "
BevCo,1197831,3/3/2022,1,South,Texas,Powerade,$0.40 ,"3,000","$1,200.00 "
BevCo,1197831,3/3/2022,1,South,Texas,Dasani Water,$0.35 ,"4,500","$1,575.00 "
BevCo,1197831,2/4/2022,1,South,Texas,Coca-Cola,$0.20 ,"7,000","$1,400.00 "
BevCo,1197831,2/4/2022,1,South,Texas,Diet Coke,$0.30 ,"7,000","$2,100.00 "
BevCo,1197831,2/4/2022,1,South,Texas,Sprite,$0.25 ,"5,250","$1,312.50 "
BevCo,1197831,2/4/2022,1,South,Texas,Fanta,$0.30 ,"4,250","$1,275.00 "
BevCo,1197831,2/4/2022,1,South,Texas,Powerade,$0.35 ,"3,250","$1,137.50 "
BevCo,1197831,2/4/2022,1,South,Texas,Dasani Water,$0.30 ,"6,000","$1,800.00 "
BevCo,1197831,2/5/2022,1,South,Texas,Coca-Cola,$0.20 ,"7,500","$1,500.00 "
BevCo,1197831,2/5/2022,1,South,Texas,Diet Coke,$0.30 ,"7,750","$2,325.00 "
BevCo,1197831,2/5/2022,1,South,Texas,Sprite,$0.25 ,"6,250","$1,562.50 "
BevCo,1197831,2/5/2022,1,South,Texas,Fanta,$0.35 ,"5,500","$1,925.00 "
BevCo,1197831,2/5/2022,1,South,Texas,Powerade,$0.50 ,"4,500","$2,250.00 "
BevCo,1197831,2/5/2022,1,South,Texas,Dasani Water,$0.45 ,"8,000","$3,600.00 "
BevCo,1197831,1/6/2022,1,South,Texas,Coca-Cola,$0.45 ,"8,000","$3,600.00 "
BevCo,1197831,1/6/2022,1,South,Texas,Diet Coke,$0.50 ,"8,000","$4,000.00 "
BevCo,1197831,1/6/2022,1,South,Texas,Sprite,$0.45 ,"6,500","$2,925.00 "
BevCo,1197831,1/6/2022,1,South,Texas,Fanta,$0.45 ,"6,000","$2,700.00 "
BevCo,1197831,1/6/2022,1,South,Texas,Powerade,$0.50 ,"5,000","$2,500.00 "
BevCo,1197831,1/6/2022,1,South,Texas,Dasani Water,$0.55 ,"8,750","$4,812.50 "
BevCo,1197831,3/7/2022,1,South,Texas,Coca-Cola,$0.45 ,"8,250","$3,712.50 "
BevCo,1197831,3/7/2022,1,South,Texas,Diet Coke,$0.50 ,"8,250","$4,125.00 "
BevCo,1197831,3/7/2022,1,South,Texas,Sprite,$0.45 ,"9,750","$4,387.50 "
BevCo,1197831,3/7/2022,1,South,Texas,Fanta,$0.45 ,"5,750","$2,587.50 "
BevCo,1197831,3/7/2022,1,South,Texas,Powerade,$0.50 ,"5,750","$2,875.00 "
BevCo,1197831,3/7/2022,1,South,Texas,Dasani Water,$0.60 ,"8,500","$5,100.00 "
BevCo,1197831,5/8/2022,1,South,Texas,Coca-Cola,$0.50 ,"8,000","$4,000.00 "
BevCo,1197831,5/8/2022,1,South,Texas,Diet Coke,$0.55 ,"8,000","$4,400.00 "
BevCo,1197831,5/8/2022,1,South,Texas,Sprite,$0.50 ,"9,750","$4,875.00 "
BevCo,1197831,5/8/2022,1,South,Texas,Fanta,$0.50 ,"5,250","$2,625.00 "
BevCo,1197831,5/8/2022,1,South,Texas,Powerade,$0.55 ,"5,250","$2,887.50 "
BevCo,1197831,5/8/2022,1,South,Texas,Dasani Water,$0.60 ,"7,750","$4,650.00 "
BevCo,1197831,2/9/2022,1,South,Texas,Coca-Cola,$0.55 ,"7,250","$3,987.50 "
BevCo,1197831,2/9/2022,1,South,Texas,Diet Coke,$0.55 ,"6,750","$3,712.50 "
BevCo,1197831,2/9/2022,1,South,Texas,Sprite,$0.60 ,"7,250","$4,350.00 "
BevCo,1197831,2/9/2022,1,South,Texas,Fanta,$0.60 ,"4,500","$2,700.00 "
BevCo,1197831,2/9/2022,1,South,Texas,Powerade,$0.55 ,"4,500","$2,475.00 "
BevCo,1197831,2/9/2022,1,South,Texas,Dasani Water,$0.50 ,"6,750","$3,375.00 "
BevCo,1197831,1/10/2022,1,South,Texas,Coca-Cola,$0.40 ,"6,250","$2,500.00 "
BevCo,1197831,1/10/2022,1,South,Texas,Diet Coke,$0.40 ,"6,250","$2,500.00 "
BevCo,1197831,1/10/2022,1,South,Texas,Sprite,$0.45 ,"5,750","$2,587.50 "
BevCo,1197831,1/10/2022,1,South,Texas,Fanta,$0.45 ,"4,250","$1,912.50 "
BevCo,1197831,1/10/2022,1,South,Texas,Powerade,$0.40 ,"4,000","$1,600.00 "
BevCo,1197831,1/10/2022,1,South,Texas,Dasani Water,$0.50 ,"5,750","$2,875.00 "
BevCo,1197831,2/11/2022,1,South,Texas,Coca-Cola,$0.40 ,"7,250","$2,900.00 "
BevCo,1197831,2/11/2022,1,South,Texas,Diet Coke,$0.40 ,"7,250","$2,900.00 "
BevCo,1197831,2/11/2022,1,South,Texas,Sprite,$0.65 ,"6,500","$4,225.00 "
BevCo,1197831,2/11/2022,1,South,Texas,Fanta,$0.65 ,"5,000","$3,250.00 "
BevCo,1197831,2/11/2022,1,South,Texas,Powerade,$0.60 ,"4,750","$2,850.00 "
BevCo,1197831,2/11/2022,1,South,Texas,Dasani Water,$0.70 ,"6,750","$4,725.00 "
BevCo,1197831,1/12/2022,1,South,Texas,Coca-Cola,$0.60 ,"8,250","$4,950.00 "
BevCo,1197831,1/12/2022,1,South,Texas,Diet Coke,$0.60 ,"8,250","$4,950.00 "
BevCo,1197831,1/12/2022,1,South,Texas,Sprite,$0.65 ,"7,250","$4,712.50 "
BevCo,1197831,1/12/2022,1,South,Texas,Fanta,$0.65 ,"5,750","$3,737.50 "
BevCo,1197831,1/12/2022,1,South,Texas,Powerade,$0.60 ,"5,250","$3,150.00 "
BevCo,1197831,1/12/2022,1,South,Texas,Dasani Water,$0.70 ,"7,750","$5,425.00 "
Sodapop,1185732,7/1/2022,1,Northeast,Pennsylvania,Coca-Cola,$0.45 ,"4,250","$1,912.50 "
Sodapop,1185732,7/1/2022,1,Northeast,Pennsylvania,Diet Coke,$0.45 ,"2,250","$1,012.50 "
Sodapop,1185732,7/1/2022,1,Northeast,Pennsylvania,Sprite,$0.35 ,"2,250",$787.50 
Sodapop,1185732,7/1/2022,1,Northeast,Pennsylvania,Fanta,$0.40 ,750,$300.00 
Sodapop,1185732,7/1/2022,1,Northeast,Pennsylvania,Powerade,$0.55 ,"1,250",$687.50 
Sodapop,1185732,7/1/2022,1,Northeast,Pennsylvania,Dasani Water,$0.45 ,"2,250","$1,012.50 "
Sodapop,1185732,5/2/2022,1,Northeast,Pennsylvania,Coca-Cola,$0.45 ,"4,750","$2,137.50 "
Sodapop,1185732,5/2/2022,1,Northeast,Pennsylvania,Diet Coke,$0.45 ,"1,250",$562.50 
Sodapop,1185732,5/2/2022,1,Northeast,Pennsylvania,Sprite,$0.35 ,"1,750",$612.50 
Sodapop,1185732,5/2/2022,1,Northeast,Pennsylvania,Fanta,$0.40 ,500,$200.00 
Sodapop,1185732,5/2/2022,1,Northeast,Pennsylvania,Powerade,$0.55 ,"1,250",$687.50 
Sodapop,1185732,5/2/2022,1,Northeast,Pennsylvania,Dasani Water,$0.45 ,"2,250","$1,012.50 "
Sodapop,1185732,3/3/2022,1,Northeast,Pennsylvania,Coca-Cola,$0.50 ,"4,450","$2,225.00 "
Sodapop,1185732,3/3/2022,1,Northeast,Pennsylvania,Diet Coke,$0.50 ,"1,500",$750.00 
Sodapop,1185732,3/3/2022,1,Northeast,Pennsylvania,Sprite,$0.40 ,"1,750",$700.00 
Sodapop,1185732,3/3/2022,1,Northeast,Pennsylvania,Fanta,$0.45 ,250,$112.50 
Sodapop,1185732,3/3/2022,1,Northeast,Pennsylvania,Powerade,$0.60 ,750,$450.00 
Sodapop,1185732,3/3/2022,1,Northeast,Pennsylvania,Dasani Water,$0.50 ,"1,750",$875.00 
Sodapop,1185732,4/4/2022,1,Northeast,Pennsylvania,Coca-Cola,$0.50 ,"4,500","$2,250.00 "
Sodapop,1185732,4/4/2022,1,Northeast,Pennsylvania,Diet Coke,$0.50 ,"1,500",$750.00 
Sodapop,1185732,4/4/2022,1,Northeast,Pennsylvania,Sprite,$0.40 ,"1,500",$600.00 
Sodapop,1185732,4/4/2022,1,Northeast,Pennsylvania,Fanta,$0.45 ,750,$337.50 
Sodapop,1185732,4/4/2022,1,Northeast,Pennsylvania,Powerade,$0.60 ,750,$450.00 
Sodapop,1185732,4/4/2022,1,Northeast,Pennsylvania,Dasani Water,$0.50 ,"2,000","$1,000.00 "
Sodapop,1185732,3/5/2022,1,Northeast,Pennsylvania,Coca-Cola,$0.60 ,"4,700","$2,820.00 "
Sodapop,1185732,3/5/2022,1,Northeast,Pennsylvania,Diet Coke,$0.60 ,"1,750","$1,050.00 "
Sodapop,1185732,3/5/2022,1,Northeast,Pennsylvania,Sprite,$0.55 ,"1,500",$825.00 
Sodapop,1185732,3/5/2022,1,Northeast,Pennsylvania,Fanta,$0.55 ,"1,000",$550.00 
Sodapop,1185732,3/5/2022,1,Northeast,Pennsylvania,Powerade,$0.65 ,"1,250",$812.50 
Sodapop,1185732,3/5/2022,1,Northeast,Pennsylvania,Dasani Water,$0.70 ,"2,500","$1,750.00 "
Sodapop,1185732,5/6/2022,1,Northeast,Pennsylvania,Coca-Cola,$0.65 ,"5,000","$3,250.00 "
Sodapop,1185732,5/6/2022,1,Northeast,Pennsylvania,Diet Coke,$0.60 ,"2,500","$1,500.00 "
Sodapop,1185732,5/6/2022,1,Northeast,Pennsylvania,Sprite,$0.55 ,"1,750",$962.50 
Sodapop,1185732,5/6/2022,1,Northeast,Pennsylvania,Fanta,$0.55 ,"1,500",$825.00 
Sodapop,1185732,5/6/2022,1,Northeast,Pennsylvania,Powerade,$0.65 ,"1,500",$975.00 
Sodapop,1185732,5/6/2022,1,Northeast,Pennsylvania,Dasani Water,$0.70 ,"3,000","$2,100.00 "
Sodapop,1185732,3/7/2022,1,Northeast,Pennsylvania,Coca-Cola,$0.65 ,"5,000","$3,250.00 "
Sodapop,1185732,3/7/2022,1,Northeast,Pennsylvania,Diet Coke,$0.60 ,"3,000","$1,800.00 "
Sodapop,1185732,3/7/2022,1,Northeast,Pennsylvania,Sprite,$0.55 ,"2,250","$1,237.50 "
Sodapop,1185732,3/7/2022,1,Northeast,Pennsylvania,Fanta,$0.55 ,"1,750",$962.50 
Sodapop,1185732,3/7/2022,1,Northeast,Pennsylvania,Powerade,$0.65 ,"2,000","$1,300.00 "
Sodapop,1185732,3/7/2022,1,Northeast,Pennsylvania,Dasani Water,$0.70 ,"3,750","$2,625.00 "
Sodapop,1185732,4/8/2022,1,Northeast,Pennsylvania,Coca-Cola,$0.65 ,"5,250","$3,412.50 "
Sodapop,1185732,4/8/2022,1,Northeast,Pennsylvania,Diet Coke,$0.60 ,"3,000","$1,800.00 "
Sodapop,1185732,4/8/2022,1,Northeast,Pennsylvania,Sprite,$0.55 ,"2,250","$1,237.50 "
Sodapop,1185732,4/8/2022,1,Northeast,Pennsylvania,Fanta,$0.55 ,"2,000","$1,100.00 "
Sodapop,1185732,4/8/2022,1,Northeast,Pennsylvania,Powerade,$0.65 ,"1,750","$1,137.50 "
Sodapop,1185732,4/8/2022,1,Northeast,Pennsylvania,Dasani Water,$0.70 ,"3,500","$2,450.00 "
Sodapop,1185732,3/9/2022,1,Northeast,Pennsylvania,Coca-Cola,$0.65 ,"4,750","$3,087.50 "
Sodapop,1185732,3/9/2022,1,Northeast,Pennsylvania,Diet Coke,$0.50 ,"2,750","$1,375.00 "
Sodapop,1185732,3/9/2022,1,Northeast,Pennsylvania,Sprite,$0.45 ,"2,000",$900.00 
Sodapop,1185732,3/9/2022,1,Northeast,Pennsylvania,Fanta,$0.45 ,"1,750",$787.50 
Sodapop,1185732,3/9/2022,1,Northeast,Pennsylvania,Powerade,$0.55 ,"1,250",$687.50 
Sodapop,1185732,3/9/2022,1,Northeast,Pennsylvania,Dasani Water,$0.60 ,"2,250","$1,350.00 "
Sodapop,1185732,5/10/2022,1,Northeast,Pennsylvania,Coca-Cola,$0.60 ,"4,000","$2,400.00 "
Sodapop,1185732,5/10/2022,1,Northeast,Pennsylvania,Diet Coke,$0.50 ,"2,250","$1,125.00 "
Sodapop,1185732,5/10/2022,1,Northeast,Pennsylvania,Sprite,$0.50 ,"1,250",$625.00 
Sodapop,1185732,5/10/2022,1,Northeast,Pennsylvania,Fanta,$0.50 ,"1,000",$500.00 
Sodapop,1185732,5/10/2022,1,Northeast,Pennsylvania,Powerade,$0.60 ,"1,000",$600.00 
Sodapop,1185732,5/10/2022,1,Northeast,Pennsylvania,Dasani Water,$0.65 ,"2,250","$1,462.50 "
Sodapop,1185732,4/11/2022,1,Northeast,Pennsylvania,Coca-Cola,$0.70 ,"3,750","$2,625.00 "
Sodapop,1185732,4/11/2022,1,Northeast,Pennsylvania,Diet Coke,$0.60 ,"2,000","$1,200.00 "
Sodapop,1185732,4/11/2022,1,Northeast,Pennsylvania,Sprite,$0.60 ,"1,950","$1,170.00 "
Sodapop,1185732,4/11/2022,1,Northeast,Pennsylvania,Fanta,$0.60 ,"1,750","$1,050.00 "
Sodapop,1185732,4/11/2022,1,Northeast,Pennsylvania,Powerade,$0.70 ,"1,500","$1,050.00 "
Sodapop,1185732,4/11/2022,1,Northeast,Pennsylvania,Dasani Water,$0.75 ,"2,500","$1,875.00 "
Sodapop,1185732,3/12/2022,1,Northeast,Pennsylvania,Coca-Cola,$0.70 ,"4,750","$3,325.00 "
Sodapop,1185732,3/12/2022,1,Northeast,Pennsylvania,Diet Coke,$0.60 ,"2,750","$1,650.00 "
Sodapop,1185732,3/12/2022,1,Northeast,Pennsylvania,Sprite,$0.60 ,"2,250","$1,350.00 "
Sodapop,1185732,3/12/2022,1,Northeast,Pennsylvania,Fanta,$0.60 ,"1,750","$1,050.00 "
Sodapop,1185732,3/12/2022,1,Northeast,Pennsylvania,Powerade,$0.70 ,"1,750","$1,225.00 "
Sodapop,1185732,3/12/2022,1,Northeast,Pennsylvania,Dasani Water,$0.75 ,"2,750","$2,062.50 "
FizzySip,1128299,15/1/2022,1,West,Nevada,Coca-Cola,$0.35 ,"4,500","$1,575.00 "
FizzySip,1128299,15/1/2022,1,West,Nevada,Diet Coke,$0.45 ,"4,500","$2,025.00 "
FizzySip,1128299,15/1/2022,1,West,Nevada,Sprite,$0.45 ,"4,500","$2,025.00 "
FizzySip,1128299,15/1/2022,1,West,Nevada,Fanta,$0.45 ,"3,000","$1,350.00 "
FizzySip,1128299,15/1/2022,1,West,Nevada,Powerade,$0.50 ,"2,500","$1,250.00 "
FizzySip,1128299,15/1/2022,1,West,Nevada,Dasani Water,$0.45 ,"4,750","$2,137.50 "
FizzySip,1128299,15/2/2022,1,West,Nevada,Coca-Cola,$0.35 ,"5,250","$1,837.50 "
FizzySip,1128299,15/2/2022,1,West,Nevada,Diet Coke,$0.45 ,"4,250","$1,912.50 "
FizzySip,1128299,15/2/2022,1,West,Nevada,Sprite,$0.45 ,"4,250","$1,912.50 "
FizzySip,1128299,15/2/2022,1,West,Nevada,Fanta,$0.45 ,"2,750","$1,237.50 "
FizzySip,1128299,15/2/2022,1,West,Nevada,Powerade,$0.50 ,"2,000","$1,000.00 "
FizzySip,1128299,15/2/2022,1,West,Nevada,Dasani Water,$0.45 ,"4,000","$1,800.00 "
FizzySip,1128299,14/3/2022,1,West,Nevada,Coca-Cola,$0.45 ,"5,500","$2,475.00 "
FizzySip,1128299,14/3/2022,1,West,Nevada,Diet Coke,$0.55 ,"4,000","$2,200.00 "
FizzySip,1128299,14/3/2022,1,West,Nevada,Sprite,$0.55 ,"4,000","$2,200.00 "
FizzySip,1128299,14/3/2022,1,West,Nevada,Fanta,$0.55 ,"3,000","$1,650.00 "
FizzySip,1128299,14/3/2022,1,West,Nevada,Powerade,$0.60 ,"1,750","$1,050.00 "
FizzySip,1128299,14/3/2022,1,West,Nevada,Dasani Water,$0.55 ,"3,750","$2,062.50 "
FizzySip,1128299,15/4/2022,1,West,Nevada,Coca-Cola,$0.60 ,"5,500","$3,300.00 "
FizzySip,1128299,15/4/2022,1,West,Nevada,Diet Coke,$0.65 ,"3,500","$2,275.00 "
FizzySip,1128299,15/4/2022,1,West,Nevada,Sprite,$0.65 ,"4,000","$2,600.00 "
FizzySip,1128299,15/4/2022,1,West,Nevada,Fanta,$0.60 ,"3,000","$1,800.00 "
